step,loss,val_loss,lr,norm,dt_ms,tok_sec
13481,6.939267,6.860522,0.000017,0.355806,508.462341,16111.320312
13482,7.239594,6.860522,0.000017,0.513926,506.051605,16188.072266
13483,7.098920,6.860522,0.000017,0.394054,494.990692,16549.806641
13484,7.282568,6.860522,0.000017,0.292917,492.599915,16630.128906
13485,6.976575,6.860522,0.000017,0.267915,497.342651,16471.541016
13486,7.136075,6.860522,0.000017,0.334886,498.826111,16422.556641
13487,7.212631,6.860522,0.000017,0.290697,494.109467,16579.322266
13488,7.175456,6.860522,0.000017,0.334543,489.308929,16741.980469
13489,6.915813,6.860522,0.000017,0.323211,494.460999,16567.535156
13490,6.824674,6.860522,0.000017,0.554130,492.790741,16623.689453
13491,7.071908,6.860522,0.000017,0.498048,490.107880,16714.687500
13492,7.529747,6.860522,0.000017,0.602355,491.830566,16656.142578
13493,6.812058,6.860522,0.000017,0.274633,485.862549,16860.736328
13494,7.070450,6.860522,0.000017,0.291567,485.978455,16856.714844
13495,7.045144,6.860522,0.000017,0.252789,494.266144,16574.066406
13496,6.922607,6.860522,0.000017,0.301091,485.888824,16859.824219
13497,6.994159,6.860522,0.000017,0.290320,489.548279,16733.794922
13498,6.950549,6.860522,0.000017,0.330756,490.082764,16715.542969
13499,6.867770,6.860522,0.000017,0.361282,492.464447,16634.703125
13500,7.108136,6.969133,0.000017,0.322207,3940.038818,2079.167236
13501,7.444133,6.969133,0.000017,0.397500,493.795837,16589.851562
13502,7.264297,6.969133,0.000017,0.700728,492.191559,16643.925781
13503,6.960417,6.969133,0.000017,0.378056,492.349579,16638.583984
13504,7.787774,6.969133,0.000017,0.720250,503.788940,16260.777344
13505,7.210928,6.969133,0.000017,0.543311,494.046570,16581.433594
13506,6.992487,6.969133,0.000017,0.310962,505.103699,16218.451172
13507,7.031839,6.969133,0.000017,0.301529,495.343628,16538.013672
13508,6.960941,6.969133,0.000017,0.388728,498.178741,16443.896484
13509,6.998304,6.969133,0.000017,0.279547,489.556213,16733.521484
13510,6.851216,6.969133,0.000017,0.303965,492.409332,16636.566406
13511,7.044567,6.969133,0.000017,0.321599,485.283691,16880.847656
13512,7.127514,6.969133,0.000017,0.317319,492.443604,16635.408203
13513,6.790530,6.969133,0.000017,0.288246,486.224609,16848.179688
13514,6.817763,6.969133,0.000017,0.435855,501.653900,16329.983398
13515,7.030875,6.969133,0.000017,0.275862,501.740387,16327.168945
13516,7.077533,6.969133,0.000017,0.331504,483.700226,16936.109375
13517,6.940860,6.969133,0.000017,0.262038,485.059387,16888.654297
13518,6.992049,6.969133,0.000017,0.356956,485.447815,16875.140625
13519,7.448037,6.969133,0.000017,0.392706,487.311218,16810.613281
13520,6.893355,6.969133,0.000017,0.248804,489.170563,16746.714844
13521,7.139477,6.969133,0.000017,0.450584,495.679962,16526.792969
13522,7.241063,6.969133,0.000017,0.319119,494.137970,16578.365234
13523,6.677207,6.969133,0.000017,0.327767,499.287781,16407.371094
13524,6.750125,6.969133,0.000017,0.379301,505.569794,16203.499023
13525,6.982861,6.969133,0.000017,0.338279,502.087372,16315.885742
13526,6.994927,6.969133,0.000017,0.302152,490.391998,16705.003906
13527,6.875989,6.969133,0.000017,0.359759,492.088287,16647.419922
13528,7.610025,6.969133,0.000017,0.643509,488.778656,16760.142578
13529,7.558687,6.969133,0.000017,0.611687,490.175110,16712.394531
13530,7.056579,6.969133,0.000017,0.381837,492.819580,16622.716797
13531,6.941694,6.969133,0.000017,0.353321,488.881683,16756.611328
13532,6.479107,6.969133,0.000017,0.470982,489.003265,16752.443359
13533,7.311372,6.969133,0.000017,0.442405,489.469513,16736.486328
13534,7.032207,6.969133,0.000017,0.325949,494.354401,16571.107422
13535,7.044704,6.969133,0.000017,0.316093,491.332764,16673.017578
13536,7.004696,6.969133,0.000017,0.309456,492.753052,16624.960938
13537,7.068833,6.969133,0.000017,0.339568,500.752319,16359.384766
13538,6.903410,6.969133,0.000017,0.252238,499.608398,16396.841797
13539,6.748573,6.969133,0.000017,0.307481,503.215881,16279.294922
13540,6.647176,6.969133,0.000017,0.334836,499.921631,16386.568359
13541,7.236127,6.969133,0.000017,0.629410,490.830872,16690.066406
13542,6.933388,6.969133,0.000016,0.383894,503.039337,16285.007812
13543,7.205382,6.969133,0.000016,0.282187,497.516632,16465.781250
13544,7.262168,6.969133,0.000016,0.447416,491.494690,16667.525391
13545,7.153391,6.969133,0.000016,0.289964,484.912537,16893.767578
13546,6.939419,6.969133,0.000016,0.324871,505.249481,16213.771484
13547,7.104773,6.969133,0.000016,0.341742,502.770782,16293.707031
13548,7.289582,6.969133,0.000016,0.339891,488.901642,16755.925781
13549,6.904378,6.969133,0.000016,0.376534,490.751404,16692.769531
13550,6.958718,6.969133,0.000016,0.275286,487.001770,16821.292969
13551,6.949384,6.969133,0.000016,0.441074,492.444489,16635.376953
13552,7.099335,6.969133,0.000016,0.361458,487.321381,16810.261719
13553,7.443166,6.969133,0.000016,0.404351,490.556610,16699.398438
13554,7.658184,6.969133,0.000016,0.720458,495.989899,16516.464844
13555,7.139526,6.969133,0.000016,0.334757,493.529144,16598.816406
13556,6.988171,6.969133,0.000016,0.387085,501.154236,16346.264648
13557,6.996916,6.969133,0.000016,0.256361,498.036865,16448.582031
13558,7.173074,6.969133,0.000016,0.287274,503.758057,16261.774414
13559,6.903049,6.969133,0.000016,0.376463,493.291626,16606.810547
13560,6.954083,6.969133,0.000016,0.423580,497.679169,16460.404297
13561,7.007565,6.969133,0.000016,0.307301,497.996399,16449.917969
13562,7.292964,6.969133,0.000016,0.355905,496.251892,16507.746094
13563,6.876714,6.969133,0.000016,0.398986,490.342133,16706.701172
13564,6.808730,6.969133,0.000016,0.317601,501.608948,16331.446289
13565,7.330282,6.969133,0.000016,0.343237,493.234039,16608.748047
13566,6.775539,6.969133,0.000016,0.290272,492.992920,16616.871094
13567,6.978464,6.969133,0.000016,0.402743,487.232666,16813.322266
13568,6.946954,6.969133,0.000016,0.270057,489.064453,16750.347656
13569,6.746674,6.969133,0.000016,0.339458,484.846222,16896.078125
13570,6.884545,6.969133,0.000016,0.326099,493.773590,16590.599609
13571,6.812230,6.969133,0.000016,0.289270,504.202850,16247.429688
13572,7.155848,6.969133,0.000016,0.336459,490.042664,16716.912109
13573,7.215041,6.969133,0.000016,0.323656,493.900787,16586.328125
13574,6.908692,6.969133,0.000016,0.274933,490.584167,16698.458984
13575,6.869871,6.969133,0.000016,0.359103,491.328735,16673.154297
13576,7.221260,6.969133,0.000016,0.363589,489.577667,16732.789062
13577,7.037801,6.969133,0.000016,0.318990,487.032135,16820.244141
13578,6.864183,6.969133,0.000016,0.554865,487.491943,16804.380859
13579,7.512905,6.969133,0.000016,0.786958,492.322296,16639.505859
13580,7.854275,6.969133,0.000016,0.676562,483.560638,16940.998047
13581,7.060361,6.969133,0.000016,0.386459,494.371033,16570.550781
13582,7.005832,6.969133,0.000016,0.317936,489.705933,16728.406250
13583,7.358083,6.969133,0.000016,0.361466,490.453857,16702.896484
13584,6.758497,6.969133,0.000016,0.307628,487.446625,16805.941406
13585,6.889841,6.969133,0.000016,0.293370,492.450043,16635.189453
13586,7.240089,6.969133,0.000016,0.444277,486.993500,16821.580078
13587,7.079337,6.969133,0.000016,0.305716,500.286072,16374.631836
13588,7.137729,6.969133,0.000016,0.332112,490.301483,16708.087891
13589,7.037885,6.969133,0.000016,0.282877,486.301117,16845.529297
13590,7.208153,6.969133,0.000016,0.541986,495.688782,16526.498047
13591,7.089162,6.969133,0.000016,0.366321,493.201538,16609.843750
13592,6.765550,6.969133,0.000016,0.334846,483.651520,16937.814453
13593,7.003635,6.969133,0.000016,0.265626,489.792114,16725.462891
13594,7.080255,6.969133,0.000016,0.307092,493.429230,16602.177734
13595,7.108340,6.969133,0.000016,0.415732,490.268188,16709.220703
13596,6.988881,6.969133,0.000016,0.499239,491.213287,16677.072266
13597,6.907430,6.969133,0.000016,0.445208,491.355835,16672.234375
13598,7.036017,6.969133,0.000016,0.362818,493.980164,16583.662109
13599,6.749506,6.969133,0.000016,0.419355,494.880341,16553.496094
13600,7.005797,7.170115,0.000016,0.375036,3943.072266,2077.567871
13601,7.027646,7.170115,0.000016,0.396693,503.542938,16268.720703
13602,6.897872,7.170115,0.000016,0.311353,487.087189,16818.343750
13603,7.271206,7.170115,0.000016,0.700656,494.398132,16569.640625
13604,7.314112,7.170115,0.000016,0.705407,501.246521,16343.255859
13605,7.437732,7.170115,0.000016,0.593946,504.300171,16244.292969
13606,6.836123,7.170115,0.000016,0.290763,490.365967,16705.890625
13607,7.103289,7.170115,0.000016,0.366256,502.158661,16313.569336
13608,7.048164,7.170115,0.000016,0.280921,502.361481,16306.982422
13609,6.834893,7.170115,0.000016,0.474718,501.514374,16334.526367
13610,6.638077,7.170115,0.000016,0.354467,500.734558,16359.964844
13611,6.933096,7.170115,0.000016,0.413650,492.220032,16642.962891
13612,6.857028,7.170115,0.000016,0.306838,486.972717,16822.296875
13613,6.959237,7.170115,0.000016,0.382027,496.919830,16485.556641
13614,7.112754,7.170115,0.000016,0.365832,497.934753,16451.955078
13615,6.950804,7.170115,0.000016,0.273734,492.996643,16616.746094
13616,6.855794,7.170115,0.000016,0.461745,495.938995,16518.160156
13617,7.316545,7.170115,0.000016,0.383034,493.869598,16587.375000
13618,7.643197,7.170115,0.000016,0.617438,488.440491,16771.746094
13619,7.202731,7.170115,0.000016,0.374103,481.385284,17017.552734
13620,7.171577,7.170115,0.000016,0.291873,498.569183,16431.019531
13621,7.142815,7.170115,0.000016,0.379008,493.242523,16608.462891
13622,6.916686,7.170115,0.000016,0.280049,491.445526,16669.193359
13623,7.174878,7.170115,0.000016,0.341237,489.472931,16736.369141
13624,7.114224,7.170115,0.000016,0.288063,488.112854,16783.003906
13625,7.258653,7.170115,0.000016,0.485562,492.800110,16623.373047
13626,7.319087,7.170115,0.000016,0.624670,489.362671,16740.140625
13627,7.419210,7.170115,0.000016,0.613750,485.845673,16861.320312
13628,7.204674,7.170115,0.000016,0.618842,493.712830,16592.640625
13629,7.402401,7.170115,0.000016,0.627089,491.021149,16683.599609
13630,7.397402,7.170115,0.000016,0.648143,487.776276,16794.583984
13631,7.467530,7.170115,0.000016,0.536078,489.269684,16743.322266
13632,7.279019,7.170115,0.000016,0.711744,492.803864,16623.246094
13633,6.907959,7.170115,0.000016,0.329123,486.531738,16837.544922
13634,7.255021,7.170115,0.000016,0.287846,485.669128,16867.451172
13635,7.039355,7.170115,0.000016,0.405066,496.969604,16483.906250
13636,7.018114,7.170115,0.000016,0.332054,491.762115,16658.460938
13637,6.924243,7.170115,0.000016,0.334104,484.014099,16925.126953
13638,7.341856,7.170115,0.000016,0.474658,485.175781,16884.601562
13639,6.857474,7.170115,0.000016,0.306091,484.514435,16907.648438
13640,7.300227,7.170115,0.000016,0.359012,485.611633,16869.447266
13641,7.062930,7.170115,0.000016,0.272273,490.089081,16715.328125
13642,6.885324,7.170115,0.000016,0.321336,496.879578,16486.892578
13643,7.003572,7.170115,0.000016,0.349583,500.250916,16375.781250
13644,7.906816,7.170115,0.000016,0.581252,501.256317,16342.935547
13645,6.948238,7.170115,0.000016,0.311736,492.681976,16627.359375
13646,6.831752,7.170115,0.000016,0.264076,486.501465,16838.593750
13647,7.497855,7.170115,0.000016,0.386207,485.665375,16867.580078
13648,7.003479,7.170115,0.000016,0.299061,490.377838,16705.486328
13649,6.974492,7.170115,0.000016,0.349723,500.308563,16373.894531
13650,7.393532,7.170115,0.000016,0.327560,494.475098,16567.062500
13651,6.971510,7.170115,0.000016,0.284851,499.021332,16416.132812
13652,6.965319,7.170115,0.000016,0.347132,495.696808,16526.230469
13653,6.795601,7.170115,0.000016,0.312354,486.350037,16843.835938
13654,6.935734,7.170115,0.000016,0.293996,499.471741,16401.328125
13655,7.089156,7.170115,0.000016,0.270143,499.219543,16409.613281
13656,7.230283,7.170115,0.000016,0.333414,499.452667,16401.955078
13657,6.758822,7.170115,0.000016,0.595795,497.216919,16475.707031
13658,6.837344,7.170115,0.000016,0.321138,497.788605,16456.785156
13659,6.997008,7.170115,0.000016,0.367507,489.129120,16748.132812
13660,6.994412,7.170115,0.000016,0.281930,498.088745,16446.869141
13661,7.283635,7.170115,0.000016,0.412197,490.408966,16704.425781
13662,6.800955,7.170115,0.000016,0.336661,493.110840,16612.898438
13663,7.178168,7.170115,0.000016,0.320874,488.733307,16761.697266
13664,7.321840,7.170115,0.000016,0.603877,492.784546,16623.898438
13665,7.102262,7.170115,0.000016,0.300228,496.656281,16494.304688
13666,6.972401,7.170115,0.000016,0.286511,489.533051,16734.314453
13667,7.093079,7.170115,0.000016,0.341281,499.997864,16384.070312
13668,7.033795,7.170115,0.000016,0.365225,498.547913,16431.720703
13669,6.891911,7.170115,0.000016,0.264783,502.950989,16287.870117
13670,6.931584,7.170115,0.000016,0.290959,495.324707,16538.646484
13671,6.838761,7.170115,0.000016,0.323737,491.038177,16683.021484
13672,7.493577,7.170115,0.000016,0.571343,493.041229,16615.244141
13673,7.088892,7.170115,0.000016,0.328775,496.259674,16507.486328
13674,7.051230,7.170115,0.000016,0.295624,488.908356,16755.697266
13675,7.293289,7.170115,0.000016,0.418752,500.467010,16368.711914
13676,7.090269,7.170115,0.000016,0.339363,488.815186,16758.890625
13677,6.891217,7.170115,0.000016,0.276685,496.311707,16505.755859
13678,6.657222,7.170115,0.000016,0.806582,501.336884,16340.310547
13679,7.296185,7.170115,0.000016,0.392886,494.729614,16558.539062
13680,6.992831,7.170115,0.000016,0.339807,504.623047,16233.899414
13681,6.960206,7.170115,0.000016,0.316133,505.752350,16197.651367
13682,7.050792,7.170115,0.000016,0.374398,490.958069,16685.742188
13683,7.426246,7.170115,0.000016,0.427555,499.315765,16406.451172
13684,6.935953,7.170115,0.000016,0.307583,499.830902,16389.542969
13685,7.428643,7.170115,0.000016,0.478292,499.476990,16401.156250
13686,7.150933,7.170115,0.000016,0.284962,501.745575,16327.000000
13687,6.844782,7.170115,0.000016,0.314261,504.353180,16242.586914
13688,6.949524,7.170115,0.000016,0.361282,498.873810,16420.986328
13689,6.988229,7.170115,0.000016,0.315502,502.840393,16291.451172
13690,6.890310,7.170115,0.000016,0.270378,498.747009,16425.160156
13691,7.049176,7.170115,0.000016,0.396761,493.084900,16613.771484
13692,7.277707,7.170115,0.000016,0.329507,488.084442,16783.980469
13693,7.164576,7.170115,0.000016,0.321272,488.167847,16781.113281
13694,7.244939,7.170115,0.000016,0.688267,494.541962,16564.822266
13695,7.375912,7.170115,0.000016,0.371345,486.876801,16825.611328
13696,6.885269,7.170115,0.000016,0.298017,488.323761,16775.755859
13697,6.873823,7.170115,0.000016,0.281381,488.008148,16786.605469
13698,6.976285,7.170115,0.000016,0.281591,483.909271,16928.792969
13699,6.855520,7.170115,0.000016,0.298925,487.236328,16813.197266
13700,6.868946,7.226273,0.000016,0.251783,3953.098633,2072.298340
13701,7.023803,7.226273,0.000016,0.269031,498.646423,16428.474609
13702,7.821828,7.226273,0.000016,0.815897,488.312683,16776.136719
13703,6.673438,7.226273,0.000016,0.382540,486.650452,16833.437500
13704,7.091585,7.226273,0.000016,0.391814,493.612701,16596.007812
13705,6.917294,7.226273,0.000016,0.340058,486.626007,16834.283203
13706,7.042468,7.226273,0.000016,0.319087,487.565887,16801.832031
13707,6.957055,7.226273,0.000016,0.320686,483.134735,16955.931641
13708,7.042922,7.226273,0.000016,0.346711,486.170685,16850.048828
13709,7.265670,7.226273,0.000016,0.340982,501.317993,16340.925781
13710,7.640765,7.226273,0.000016,0.439554,506.501801,16173.683594
13711,7.038795,7.226273,0.000016,0.308459,500.720245,16360.432617
13712,6.902813,7.226273,0.000016,0.279079,493.442261,16601.740234
13713,7.082844,7.226273,0.000016,0.302325,494.452454,16567.822266
13714,7.180801,7.226273,0.000016,0.335721,484.675659,16902.025391
13715,7.046679,7.226273,0.000016,0.309399,494.876404,16553.626953
13716,6.950819,7.226273,0.000016,0.297223,495.338837,16538.173828
13717,6.969270,7.226273,0.000016,0.362125,502.507538,16302.242188
13718,6.881201,7.226273,0.000016,0.289280,490.651947,16696.154297
13719,6.948365,7.226273,0.000016,0.248898,489.042328,16751.105469
13720,7.103250,7.226273,0.000016,0.349486,488.588531,16766.664062
13721,6.902971,7.226273,0.000016,0.320249,488.736206,16761.597656
13722,7.001122,7.226273,0.000016,0.380158,492.324524,16639.431641
13723,7.083057,7.226273,0.000016,0.263155,488.427399,16772.195312
13724,6.772547,7.226273,0.000016,0.317802,489.255096,16743.822266
13725,7.378623,7.226273,0.000016,0.523791,488.770477,16760.421875
13726,7.999812,7.226273,0.000016,0.939832,488.284698,16777.097656
13727,6.883175,7.226273,0.000016,0.287147,494.928558,16551.882812
13728,7.354437,7.226273,0.000016,0.563119,491.382629,16671.326172
13729,7.100752,7.226273,0.000016,0.332901,487.892548,16790.582031
13730,7.147696,7.226273,0.000016,0.366506,494.830017,16555.179688
13731,6.913175,7.226273,0.000016,0.273095,496.422272,16502.080078
13732,7.002876,7.226273,0.000016,0.360940,491.319916,16673.453125
13733,6.916740,7.226273,0.000016,0.278713,490.938080,16686.421875
13734,7.162088,7.226273,0.000016,0.400813,493.258789,16607.916016
13735,7.009449,7.226273,0.000016,0.310392,494.623901,16562.078125
13736,7.129219,7.226273,0.000016,0.283312,487.558838,16802.074219
13737,6.816211,7.226273,0.000016,0.304115,494.405090,16569.408203
13738,7.038819,7.226273,0.000016,0.317325,490.905975,16687.513672
13739,7.051617,7.226273,0.000016,0.335399,487.311859,16810.589844
13740,7.137374,7.226273,0.000016,0.397104,487.167084,16815.585938
13741,7.282475,7.226273,0.000016,0.336889,505.542969,16204.358398
13742,6.901707,7.226273,0.000016,0.373848,495.495972,16532.929688
13743,7.655641,7.226273,0.000016,0.565912,486.726410,16830.810547
13744,6.895523,7.226273,0.000016,0.316277,488.300262,16776.562500
13745,7.134799,7.226273,0.000016,0.289446,502.759064,16294.087891
13746,7.017935,7.226273,0.000015,0.281015,502.722870,16295.260742
13747,7.202571,7.226273,0.000015,0.308423,497.857483,16454.507812
13748,6.905687,7.226273,0.000015,0.386693,503.079895,16283.696289
13749,6.785956,7.226273,0.000015,0.313264,501.264618,16342.665039
13750,7.228583,7.226273,0.000015,0.389531,496.384796,16503.326172
13751,7.271703,7.226273,0.000015,0.402027,491.364441,16671.943359
13752,6.956946,7.226273,0.000015,0.328768,493.365234,16604.332031
13753,7.087819,7.226273,0.000015,0.496599,496.444611,16501.337891
13754,7.098355,7.226273,0.000015,0.439871,492.359283,16638.255859
13755,7.241051,7.226273,0.000015,0.487057,490.154327,16713.103516
13756,6.874975,7.226273,0.000015,0.326143,487.649139,16798.962891
13757,7.091193,7.226273,0.000015,0.316506,504.953857,16223.264648
13758,6.922594,7.226273,0.000015,0.322705,490.234680,16710.365234
13759,6.650433,7.226273,0.000015,0.465075,486.582794,16835.779297
13760,6.972372,7.226273,0.000015,0.422919,483.830658,16931.542969
13761,7.230721,7.226273,0.000015,0.400424,490.259857,16709.505859
13762,6.833869,7.226273,0.000015,0.367980,500.000519,16383.982422
13763,7.158588,7.226273,0.000015,0.344127,498.192719,16443.435547
13764,6.926194,7.226273,0.000015,0.282050,491.365570,16671.904297
13765,6.947543,7.226273,0.000015,0.294373,500.237305,16376.228516
13766,7.222244,7.226273,0.000015,0.325690,486.137115,16851.212891
13767,7.223495,7.226273,0.000015,0.297121,489.929749,16720.765625
13768,6.979836,7.226273,0.000015,0.285211,488.578369,16767.013672
13769,7.102196,7.226273,0.000015,0.343121,490.370331,16705.742188
13770,7.095084,7.226273,0.000015,0.322736,489.352509,16740.488281
13771,7.049032,7.226273,0.000015,0.390889,491.755615,16658.681641
13772,7.070072,7.226273,0.000015,0.298252,489.435944,16737.634766
13773,6.845221,7.226273,0.000015,0.496384,483.308167,16949.847656
13774,7.368034,7.226273,0.000015,0.688004,498.435883,16435.414062
13775,6.959956,7.226273,0.000015,0.270538,503.337128,16275.373047
13776,7.314513,7.226273,0.000015,0.405991,500.113861,16380.270508
13777,6.856995,7.226273,0.000015,0.445826,502.123230,16314.719727
13778,7.118219,7.226273,0.000015,0.428070,494.289032,16573.298828
13779,6.730781,7.226273,0.000015,0.401946,483.194946,16953.820312
13780,6.903512,7.226273,0.000015,0.341197,487.250519,16812.707031
13781,7.220844,7.226273,0.000015,0.334996,497.786957,16456.839844
13782,7.129898,7.226273,0.000015,0.351837,493.484924,16600.304688
13783,7.273635,7.226273,0.000015,0.357593,493.839020,16588.402344
13784,7.172915,7.226273,0.000015,0.310956,499.598938,16397.152344
13785,7.090594,7.226273,0.000015,0.327879,492.971710,16617.585938
13786,7.314726,7.226273,0.000015,0.449176,485.865967,16860.617188
13787,7.216742,7.226273,0.000015,0.321817,493.791992,16589.980469
13788,6.846119,7.226273,0.000015,0.281886,486.722107,16830.958984
13789,6.857490,7.226273,0.000015,0.254786,485.925995,16858.533203
13790,6.900263,7.226273,0.000015,0.293122,491.737152,16659.306641
13791,6.952580,7.226273,0.000015,0.273501,496.559723,16497.511719
13792,7.118594,7.226273,0.000015,0.331353,495.008423,16549.212891
13793,7.173387,7.226273,0.000015,0.280221,493.348785,16604.884766
13794,7.203279,7.226273,0.000015,0.288998,495.893982,16519.660156
13795,6.918321,7.226273,0.000015,0.378110,497.412750,16469.220703
13796,7.203654,7.226273,0.000015,0.305644,492.214111,16643.164062
13797,7.689500,7.226273,0.000015,0.694943,491.233673,16676.380859
13798,7.611860,7.226273,0.000015,0.580132,489.462402,16736.730469
13799,7.048298,7.226273,0.000015,0.318154,489.090424,16749.458984
13800,7.140940,7.042439,0.000015,0.424085,3950.110840,2073.865723
13801,7.276845,7.042439,0.000015,0.339591,488.906677,16755.753906
13802,7.064291,7.042439,0.000015,0.303986,486.365448,16843.302734
13803,7.093845,7.042439,0.000015,0.417276,482.501251,16978.195312
13804,7.079000,7.042439,0.000015,0.488887,488.032410,16785.771484
13805,7.096821,7.042439,0.000015,0.352661,487.903381,16790.208984
13806,6.941827,7.042439,0.000015,0.266304,489.752533,16726.814453
13807,6.841756,7.042439,0.000015,0.334761,498.849854,16421.775391
13808,7.683467,7.042439,0.000015,0.492418,494.796204,16556.310547
13809,8.475453,7.042439,0.000015,1.056745,495.115265,16545.642578
13810,6.963232,7.042439,0.000015,0.311035,494.751434,16557.810547
13811,7.035308,7.042439,0.000015,0.369422,496.823303,16488.759766
13812,6.701829,7.042439,0.000015,0.364338,504.096405,16250.860352
13813,7.019288,7.042439,0.000015,0.268981,502.892242,16289.771484
13814,6.934042,7.042439,0.000015,0.343899,503.016113,16285.760742
13815,6.890946,7.042439,0.000015,0.260622,500.019135,16383.373047
13816,6.907914,7.042439,0.000015,0.250271,493.493530,16600.015625
13817,6.889540,7.042439,0.000015,0.288942,489.760315,16726.548828
13818,6.863836,7.042439,0.000015,0.297026,489.055542,16750.654297
13819,6.960828,7.042439,0.000015,0.293252,487.065338,16819.097656
13820,6.992133,7.042439,0.000015,0.327029,497.366455,16470.751953
13821,7.030529,7.042439,0.000015,0.306029,504.060883,16252.005859
13822,6.939824,7.042439,0.000015,0.263103,499.062531,16414.777344
13823,7.235232,7.042439,0.000015,0.336614,497.794373,16456.593750
13824,7.014177,7.042439,0.000015,0.344582,503.198303,16279.863281
13825,7.182144,7.042439,0.000015,0.319164,507.437286,16143.867188
13826,7.112384,7.042439,0.000015,0.522573,497.257751,16474.353516
13827,7.036283,7.042439,0.000015,0.278077,490.949738,16686.025391
13828,6.749122,7.042439,0.000015,0.290594,493.430725,16602.126953
13829,6.804373,7.042439,0.000015,0.332743,494.956635,16550.945312
13830,7.066798,7.042439,0.000015,0.343535,497.605774,16462.832031
13831,7.090769,7.042439,0.000015,0.403183,499.414612,16403.205078
13832,7.075539,7.042439,0.000015,0.357017,487.279266,16811.714844
13833,7.090882,7.042439,0.000015,0.297070,496.498840,16499.535156
13834,7.346612,7.042439,0.000015,0.361342,498.894379,16420.308594
13835,7.208649,7.042439,0.000015,0.301420,494.096252,16579.765625
13836,7.313927,7.042439,0.000015,0.366414,501.803436,16325.116211
13837,7.173440,7.042439,0.000015,0.403205,494.134186,16578.492188
13838,7.111766,7.042439,0.000015,0.412996,488.970245,16753.576172
13839,7.283750,7.042439,0.000015,0.279617,488.499268,16769.728516
13840,7.097938,7.042439,0.000015,0.253404,494.067261,16580.738281
13841,7.119851,7.042439,0.000015,0.357890,503.958527,16255.305664
13842,6.928999,7.042439,0.000015,0.342760,502.828003,16291.853516
13843,7.201011,7.042439,0.000015,0.377134,498.798492,16423.466797
13844,6.988593,7.042439,0.000015,0.367598,504.328430,16243.383789
13845,6.907563,7.042439,0.000015,0.261600,486.028229,16854.988281
13846,7.081562,7.042439,0.000015,0.360601,491.603516,16663.835938
13847,6.984034,7.042439,0.000015,0.301999,493.109497,16612.943359
13848,7.016252,7.042439,0.000015,0.369500,487.912628,16789.890625
13849,7.032842,7.042439,0.000015,0.327562,492.714600,16626.257812
13850,6.898915,7.042439,0.000015,0.333049,488.377289,16773.916016
13851,6.840635,7.042439,0.000015,0.277205,492.182678,16644.226562
13852,6.821330,7.042439,0.000015,0.335968,495.136108,16544.945312
13853,6.978735,7.042439,0.000015,0.384003,490.921631,16686.982422
13854,6.834334,7.042439,0.000015,0.306021,493.129028,16612.285156
13855,7.056371,7.042439,0.000015,0.253234,506.672089,16168.248047
13856,6.691942,7.042439,0.000015,0.316388,509.186401,16088.411133
13857,6.930164,7.042439,0.000015,0.339050,499.910950,16386.917969
13858,6.923791,7.042439,0.000015,0.471496,488.031982,16785.785156
13859,6.752984,7.042439,0.000015,0.351779,491.602936,16663.855469
13860,6.914054,7.042439,0.000015,0.317834,486.823975,16827.437500
13861,7.086134,7.042439,0.000015,0.492079,489.550690,16733.710938
13862,7.176035,7.042439,0.000015,0.608696,488.459076,16771.107422
13863,7.001257,7.042439,0.000015,0.290155,492.675232,16627.585938
13864,7.180586,7.042439,0.000015,0.296073,489.583771,16732.582031
13865,6.567626,7.042439,0.000015,0.349094,492.893585,16620.220703
13866,6.939884,7.042439,0.000015,0.309510,490.885101,16688.222656
13867,6.826025,7.042439,0.000015,0.404818,491.300903,16674.099609
13868,7.119853,7.042439,0.000015,0.383985,490.440613,16703.347656
13869,7.236863,7.042439,0.000015,0.411129,488.714386,16762.345703
13870,6.931465,7.042439,0.000015,0.272863,493.522125,16599.052734
13871,7.003684,7.042439,0.000015,0.325271,494.913849,16552.375000
13872,6.811352,7.042439,0.000015,0.323615,488.432037,16772.037109
13873,7.060877,7.042439,0.000015,0.377332,490.204987,16711.376953
13874,6.971011,7.042439,0.000015,0.434215,489.091461,16749.423828
13875,7.164017,7.042439,0.000015,0.360770,491.106720,16680.691406
13876,6.995317,7.042439,0.000015,0.295837,491.304840,16673.964844
13877,7.372832,7.042439,0.000015,0.407704,491.189026,16677.896484
13878,7.412519,7.042439,0.000015,0.437506,488.495789,16769.847656
13879,6.866575,7.042439,0.000015,0.334782,498.116425,16445.953125
13880,7.038160,7.042439,0.000015,0.332753,501.496979,16335.093750
13881,6.868467,7.042439,0.000015,0.373748,498.077209,16447.250000
13882,7.286189,7.042439,0.000015,0.354582,492.140808,16645.642578
13883,6.999058,7.042439,0.000015,0.274878,495.416443,16535.583984
13884,7.294887,7.042439,0.000015,0.307502,496.354431,16504.335938
13885,7.318737,7.042439,0.000015,0.321718,499.695129,16393.996094
13886,6.846516,7.042439,0.000015,0.325033,486.109222,16852.179688
13887,6.791432,7.042439,0.000015,0.408408,494.886322,16553.296875
13888,7.126187,7.042439,0.000015,0.419099,488.961761,16753.867188
13889,7.046544,7.042439,0.000015,0.488496,489.973236,16719.279297
13890,7.074017,7.042439,0.000015,0.295655,493.117157,16612.685547
