step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec
308,6.478807,-1.000000,0.000274,2.025069,2468.536722,26548.521404
309,6.454225,-1.000000,0.000275,1.556759,2470.546979,26526.919163
310,6.613678,-1.000000,0.000276,1.674543,2514.373164,26064.547991
311,6.612306,-1.000000,0.000277,1.955377,2530.599545,25897.420289
312,6.348290,-1.000000,0.000278,2.296700,2582.139330,25380.504932
313,6.518911,-1.000000,0.000279,1.921153,2562.817007,25571.860894
314,6.512180,-1.000000,0.000280,2.038192,2495.090869,26265.977249
315,6.593112,-1.000000,0.000280,2.096508,2545.504819,25745.777227
316,6.506630,-1.000000,0.000281,1.952575,2557.722375,25622.796532
317,6.513868,-1.000000,0.000282,1.745948,2568.997422,25510.340897
318,6.396156,-1.000000,0.000283,1.536041,2534.614788,25856.394554
319,6.727447,-1.000000,0.000284,1.815618,2514.803748,26060.085226
320,6.507015,-1.000000,0.000285,1.983893,2516.905375,26038.324941
321,6.366230,-1.000000,0.000286,2.248170,2498.232760,26232.943963
322,6.375554,-1.000000,0.000287,2.057755,2489.412741,26325.887596
323,6.486181,-1.000000,0.000288,2.019042,2562.800299,25572.027608
324,6.605425,-1.000000,0.000288,2.048534,2504.851128,26163.630751
325,6.536006,-1.000000,0.000289,1.730860,2523.997028,25965.165281
326,6.493377,-1.000000,0.000290,1.577294,2484.537449,26377.545658
327,6.440027,-1.000000,0.000291,2.040260,2498.999423,26224.896011
328,6.384033,-1.000000,0.000292,2.409392,2560.862630,25591.376606
329,6.377540,-1.000000,0.000293,2.423484,2536.120275,25841.045729
330,6.585794,-1.000000,0.000294,1.970327,2560.676912,25593.232669
331,6.386353,-1.000000,0.000295,1.578497,2548.478185,25715.739058
332,6.521063,-1.000000,0.000296,1.545902,2556.336641,25636.686088
333,6.396494,-1.000000,0.000296,1.866222,2532.569649,25877.274501
334,6.436277,-1.000000,0.000297,1.983802,2516.667445,26040.786648
335,6.589567,-1.000000,0.000298,2.151573,2506.986893,26141.341298
336,6.358495,-1.000000,0.000299,1.791969,2485.294501,26369.510725
337,6.386813,-1.000000,0.000300,1.732401,2480.118971,26424.538809
338,6.395458,-1.000000,0.000301,1.729088,2473.870193,26491.284864
339,6.407357,-1.000000,0.000302,1.714021,2473.119087,26499.330479
340,6.420533,-1.000000,0.000303,2.255631,2476.962462,26458.212833
341,6.372375,-1.000000,0.000304,2.040010,2479.059413,26435.832742
342,6.370212,-1.000000,0.000304,1.927172,2477.289833,26454.716411
343,6.417035,-1.000000,0.000305,1.843718,2476.700439,26461.011985
344,6.503724,-1.000000,0.000306,1.979771,2478.204572,26444.951616
345,6.392871,-1.000000,0.000307,1.955496,2472.447993,26506.523165
346,6.418410,-1.000000,0.000308,1.962418,2477.055470,26457.219386
347,6.391535,-1.000000,0.000309,1.843227,2479.723732,26428.750572
348,6.493878,-1.000000,0.000310,2.129053,2479.716327,26428.829494
349,6.636596,-1.000000,0.000311,1.868391,2484.699463,26375.825719
350,6.374088,-1.000000,0.000312,2.112790,2582.021402,25381.664129
351,6.495030,-1.000000,0.000312,1.772246,2585.366950,25348.819439
352,6.362992,-1.000000,0.000313,1.866185,2544.363098,25757.330018
353,6.588840,-1.000000,0.000314,1.936280,2502.716293,26185.948517
354,6.442398,-1.000000,0.000315,1.961293,2500.012009,26214.274077
355,6.460271,-1.000000,0.000316,1.929448,2523.075783,25974.645883
356,6.441546,-1.000000,0.000317,2.337207,2545.850677,25742.279621
357,6.528496,-1.000000,0.000318,2.145837,2496.327014,26252.970718
358,6.296625,-1.000000,0.000319,1.849564,2479.080665,26435.606120
359,6.351639,-1.000000,0.000320,1.762877,2542.080870,25780.454420
360,6.393034,-1.000000,0.000320,1.881354,2553.931110,25660.833115
361,6.570061,-1.000000,0.000321,2.223618,2696.965812,24299.900172
362,6.380766,-1.000000,0.000322,1.902166,2489.750104,26322.320419
363,6.465793,-1.000000,0.000323,2.010043,2492.113972,26297.352664
364,6.452237,-1.000000,0.000324,2.069820,2493.520086,26282.523397
365,6.478220,-1.000000,0.000325,2.340311,2500.832165,26205.677021
366,6.360333,-1.000000,0.000326,2.251937,2532.474203,25878.249785
367,6.439389,-1.000000,0.000327,2.059764,2549.664902,25703.769914
368,6.282453,-1.000000,0.000328,1.581106,2486.134644,26360.599639
369,6.268107,-1.000000,0.000328,1.393668,2486.161316,26360.316838
370,6.340310,-1.000000,0.000329,1.594812,2480.636979,26419.020822
371,6.307798,-1.000000,0.000330,1.841215,2482.897615,26394.966753
372,6.350239,-1.000000,0.000331,2.086580,2483.881593,26384.510512
373,6.611944,-1.000000,0.000332,1.967991,2486.435041,26357.414901
374,6.497486,-1.000000,0.000333,2.259743,2488.135726,26339.399139
375,6.744375,-1.000000,0.000334,2.066325,2566.575491,25534.413552
376,6.458227,-1.000000,0.000335,2.173448,2622.838091,24986.673872
377,6.470924,-1.000000,0.000336,1.563720,2598.008075,25225.479717
378,6.595124,-1.000000,0.000336,1.657835,2546.437302,25736.349349
379,6.575888,-1.000000,0.000337,2.346069,2540.578391,25795.700787
380,6.589834,-1.000000,0.000338,2.929748,2548.184693,25718.700917
381,6.529484,-1.000000,0.000339,2.327031,2485.314658,26369.296857
382,6.543115,-1.000000,0.000340,2.264881,2470.615452,26526.183970
383,6.483956,-1.000000,0.000341,1.923455,2474.595116,26483.524346
384,6.606296,-1.000000,0.000342,1.948563,2457.955339,26662.811549
385,6.530310,-1.000000,0.000343,1.888328,2505.951378,26152.143483
386,6.453995,-1.000000,0.000343,1.767601,2502.127630,26192.109153
387,6.433710,-1.000000,0.000344,1.915434,2476.495576,26463.200918
388,6.573772,-1.000000,0.000345,1.909069,2470.693062,26525.350724
389,6.601039,-1.000000,0.000346,2.152292,2483.378789,26389.852523
390,6.559183,-1.000000,0.000347,2.112905,2496.251302,26253.766978
391,6.526624,-1.000000,0.000348,1.935683,2501.148280,26202.364939
392,6.396509,-1.000000,0.000349,1.967033,2459.162564,26649.722535
393,6.453317,-1.000000,0.000350,2.020741,2461.137152,26628.341272
