step,type,value,lr,norm,dt,tok_sec
2157,train,4.561373233795166,1.6590e-04,0.8307,972.29,67403.76
2158,train,4.64305305480957,1.6572e-04,0.8731,973.23,67338.85
2159,train,4.629428863525391,1.6554e-04,0.8545,972.48,67390.58
2160,train,4.765669345855713,1.6537e-04,0.8043,972.64,67379.75
2161,train,4.74158239364624,1.6519e-04,0.7730,972.51,67388.49
2162,train,4.756959438323975,1.6501e-04,0.9488,972.99,67355.59
2163,train,4.718347072601318,1.6484e-04,0.9479,975.66,67171.15
2164,train,5.181757926940918,1.6466e-04,1.2913,974.83,67227.99
2165,train,4.640946388244629,1.6448e-04,0.9628,974.00,67285.42
2166,train,4.612595558166504,1.6431e-04,0.8352,975.52,67180.74
2167,train,4.792856693267822,1.6413e-04,0.8144,975.47,67184.30
2168,train,4.568115711212158,1.6395e-04,0.7517,974.34,67261.61
2169,train,4.7576727867126465,1.6378e-04,0.7902,973.46,67322.42
2170,train,4.726968288421631,1.6360e-04,1.8036,971.94,67428.04
2171,train,4.632882118225098,1.6342e-04,0.9506,972.39,67396.48
2172,train,4.768932819366455,1.6325e-04,0.7933,972.02,67422.24
2173,train,4.6967363357543945,1.6307e-04,0.8562,973.11,67347.04
2174,train,4.755908966064453,1.6290e-04,0.8803,972.66,67377.96
2175,train,4.611857891082764,1.6272e-04,1.0030,971.71,67444.17
2176,train,4.795279026031494,1.6254e-04,0.8657,971.40,67465.73
2177,train,4.722481727600098,1.6237e-04,0.8194,971.61,67450.61
2178,train,4.575984954833984,1.6219e-04,0.9053,972.28,67404.20
2179,train,4.714315414428711,1.6202e-04,0.8840,972.33,67400.81
2180,train,4.724677085876465,1.6184e-04,0.7488,971.85,67434.51
2181,train,4.613012313842773,1.6167e-04,0.8435,971.14,67483.85
2182,train,4.809579849243164,1.6149e-04,0.8859,973.26,67336.85
2183,train,4.6730241775512695,1.6131e-04,1.0669,972.01,67423.51
2184,train,4.701781272888184,1.6114e-04,0.8763,971.55,67454.97
2185,train,4.922101974487305,1.6096e-04,1.0896,972.19,67410.58
2186,train,4.719931602478027,1.6079e-04,0.7945,973.36,67329.74
2187,train,4.69080114364624,1.6061e-04,0.8472,972.84,67365.68
2188,train,4.609884738922119,1.6044e-04,0.8499,974.13,67276.63
2189,train,4.711055755615234,1.6026e-04,1.0369,973.19,67341.72
2190,train,4.7166619300842285,1.6009e-04,0.7867,972.21,67409.31
2191,train,4.633039474487305,1.5991e-04,0.8143,971.42,67464.29
2192,train,4.7498602867126465,1.5974e-04,0.8219,972.50,67388.95
2193,train,4.696938514709473,1.5956e-04,0.7472,971.57,67453.61
2194,train,4.582946300506592,1.5939e-04,0.8009,971.67,67446.72
2195,train,4.671514987945557,1.5921e-04,0.8082,973.15,67344.54
2196,train,4.6100311279296875,1.5904e-04,0.7347,972.87,67363.63
2197,train,4.681174278259277,1.5886e-04,0.7277,973.16,67343.61
2198,train,4.702001094818115,1.5869e-04,0.7336,971.23,67477.39
2199,train,4.6887335777282715,1.5851e-04,0.7748,973.18,67341.78
2200,train,4.680521011352539,1.5834e-04,0.8159,973.42,67325.77
2201,train,4.64604377746582,1.5817e-04,0.7696,972.37,67397.92
2202,train,4.679505348205566,1.5799e-04,1.3281,974.10,67278.52
2203,train,4.894539833068848,1.5782e-04,0.8222,973.97,67287.78
2204,train,4.692983150482178,1.5764e-04,0.7396,973.06,67350.71
2205,train,4.75797176361084,1.5747e-04,0.7734,972.52,67388.04
2206,train,4.7771148681640625,1.5729e-04,0.8484,971.65,67448.39
2207,train,4.813480377197266,1.5712e-04,0.7665,973.32,67332.53
2208,train,4.859405517578125,1.5695e-04,1.2889,971.79,67438.20
2209,train,4.632944583892822,1.5677e-04,1.0291,973.33,67331.51
2210,train,4.682480335235596,1.5660e-04,0.8313,974.38,67259.06
2211,train,4.736080646514893,1.5642e-04,0.8166,974.25,67267.85
2212,train,4.841454982757568,1.5625e-04,0.9604,975.31,67194.83
2213,train,4.605884552001953,1.5608e-04,0.8577,972.51,67388.50
2214,train,4.672025680541992,1.5590e-04,1.2654,973.25,67337.23
2215,train,4.841236114501953,1.5573e-04,1.1016,973.00,67354.87
2216,train,4.689727306365967,1.5556e-04,0.9460,974.06,67281.24
2217,train,4.674989223480225,1.5538e-04,0.8465,972.82,67367.38
2218,train,4.736703395843506,1.5521e-04,0.7701,971.67,67446.99
2219,train,4.673708438873291,1.5504e-04,0.8820,973.52,67318.46
2220,train,4.737240314483643,1.5486e-04,0.7628,972.30,67402.91
2221,train,4.714131832122803,1.5469e-04,0.7843,972.05,67420.57
2222,train,4.712250709533691,1.5452e-04,0.8484,972.72,67373.80
2223,train,4.719155311584473,1.5435e-04,0.9852,972.05,67420.50
2224,train,4.831800937652588,1.5417e-04,0.9545,973.58,67314.72
2225,train,4.804488182067871,1.5400e-04,0.9351,973.69,67307.09
2226,train,4.813929557800293,1.5383e-04,0.7615,972.82,67366.93
2227,train,4.871603012084961,1.5365e-04,0.8828,971.57,67453.54
2228,train,5.161453723907471,1.5348e-04,1.7063,972.08,67418.29
2229,train,4.890254020690918,1.5331e-04,0.8385,973.04,67351.57
2230,train,4.815985679626465,1.5314e-04,0.9828,974.42,67256.48
2231,train,4.976254463195801,1.5296e-04,1.0598,973.71,67305.39
2232,train,4.772159576416016,1.5279e-04,0.9717,972.31,67402.19
2233,train,4.735532760620117,1.5262e-04,0.9049,972.45,67392.68
2234,train,4.880434989929199,1.5245e-04,0.9196,972.42,67394.50
2235,train,4.735719203948975,1.5228e-04,0.8817,971.76,67440.55
2236,train,4.931319713592529,1.5210e-04,0.8931,972.85,67364.71
2237,train,4.864927291870117,1.5193e-04,1.0095,973.59,67313.62
2238,train,4.938497066497803,1.5176e-04,0.8807,972.88,67362.92
2239,train,4.904917240142822,1.5159e-04,0.8661,971.88,67432.21
2240,train,4.8783040046691895,1.5142e-04,0.8912,972.12,67415.23
2241,train,4.850238800048828,1.5125e-04,0.9068,972.54,67386.34
2242,train,4.951143264770508,1.5107e-04,0.9240,971.84,67434.74
2243,train,4.84487247467041,1.5090e-04,0.9013,972.67,67377.17
2244,train,4.829775810241699,1.5073e-04,0.9953,973.35,67330.10
2245,train,4.890240669250488,1.5056e-04,0.9831,972.85,67365.30
2246,train,4.942892551422119,1.5039e-04,0.8435,971.79,67438.25
2247,train,4.84971284866333,1.5022e-04,0.9681,973.04,67352.01
2248,train,4.850627422332764,1.5005e-04,0.9305,972.71,67374.73
2249,train,4.852815628051758,1.4988e-04,0.8016,973.13,67345.54
2250,train,4.80030632019043,1.4970e-04,0.8743,973.07,67349.57
2251,train,4.853302001953125,1.4953e-04,0.9263,973.31,67333.37
2252,train,4.8952507972717285,1.4936e-04,0.7890,972.91,67360.71
2253,train,4.918904781341553,1.4919e-04,0.8298,973.04,67352.11
2254,train,4.863611221313477,1.4902e-04,0.8236,972.50,67389.16
2255,train,4.834726810455322,1.4885e-04,0.8220,972.70,67375.32
2256,train,4.806369781494141,1.4868e-04,0.9361,973.06,67350.08
2257,train,4.812919616699219,1.4851e-04,0.8725,972.45,67392.58
2258,train,4.820976257324219,1.4834e-04,0.8196,971.86,67433.49
2259,train,4.879424095153809,1.4817e-04,0.8125,973.75,67302.57
2260,train,4.86300802230835,1.4800e-04,0.8372,973.45,67323.38
2261,train,4.778948783874512,1.4783e-04,0.7711,971.84,67434.96
2262,train,4.837812900543213,1.4766e-04,0.8590,971.41,67465.08
2263,train,4.87378454208374,1.4749e-04,0.8412,972.77,67370.76
2264,train,4.9403533935546875,1.4732e-04,0.7973,972.47,67390.98
2265,train,4.759605884552002,1.4715e-04,0.8452,972.51,67388.42
2266,train,4.760538578033447,1.4698e-04,0.7747,972.87,67363.73
2267,train,4.926324844360352,1.4681e-04,0.7781,973.19,67341.52
2268,train,4.719303131103516,1.4664e-04,0.7847,972.76,67371.51
2269,train,4.887364387512207,1.4647e-04,0.7881,972.27,67404.88
2270,train,4.816196441650391,1.4630e-04,0.7725,973.42,67325.40
2271,train,4.940844535827637,1.4613e-04,0.9096,973.52,67318.26
2272,train,4.90720796585083,1.4596e-04,0.7711,973.00,67354.26
2273,train,4.861310958862305,1.4579e-04,0.8478,971.90,67430.87
2274,train,4.877226829528809,1.4562e-04,0.7536,973.88,67293.64
2275,train,4.871200084686279,1.4546e-04,0.8339,971.99,67424.29
2276,train,5.0551042556762695,1.4529e-04,1.0074,971.99,67424.52
2277,train,5.0379767417907715,1.4512e-04,0.9717,973.50,67320.28
2278,train,4.791215896606445,1.4495e-04,0.8413,972.24,67407.18
2279,train,4.8190741539001465,1.4478e-04,0.8710,972.33,67400.75
2280,train,4.774055480957031,1.4461e-04,0.8818,972.25,67406.42
2281,train,4.873584747314453,1.4444e-04,0.8057,973.27,67335.71
2282,train,4.753262996673584,1.4427e-04,0.8467,972.06,67419.68
2283,train,4.722013473510742,1.4411e-04,0.7969,971.36,67468.48
2284,train,4.855815887451172,1.4394e-04,0.8698,971.97,67426.29
2285,train,4.774291038513184,1.4377e-04,0.8149,972.08,67418.22
2286,train,4.962544918060303,1.4360e-04,1.5442,972.20,67409.82
2287,train,4.687119007110596,1.4343e-04,2.0031,972.60,67382.29
2288,train,4.847550868988037,1.4327e-04,1.0923,973.31,67333.06
2289,train,4.894326210021973,1.4310e-04,0.9552,972.12,67415.67
2290,train,4.901648044586182,1.4293e-04,1.0096,972.58,67383.88
2291,train,4.881499290466309,1.4276e-04,0.8542,972.21,67409.00
2292,train,4.838130474090576,1.4259e-04,0.9234,971.98,67425.43
2293,train,4.837154388427734,1.4243e-04,0.8197,972.03,67421.96
2294,train,4.758248805999756,1.4226e-04,0.7998,971.52,67456.99
2295,train,4.923452854156494,1.4209e-04,0.9340,974.14,67275.99
2296,train,4.803065299987793,1.4192e-04,0.8495,973.23,67338.53
2297,train,4.786428928375244,1.4176e-04,0.8768,972.33,67401.19
2298,train,4.836827278137207,1.4159e-04,0.8318,972.44,67393.48
2299,train,4.842315196990967,1.4142e-04,0.8280,971.93,67428.42
2300,train,4.767773628234863,1.4126e-04,0.7560,972.87,67363.75
2301,train,4.969529628753662,1.4109e-04,0.9986,971.40,67465.43
2302,train,4.823410511016846,1.4092e-04,0.8319,973.53,67317.80
2303,train,4.95367956161499,1.4076e-04,1.0342,972.21,67409.28
2304,train,4.740834712982178,1.4059e-04,0.8285,972.58,67383.70
2305,train,4.780684471130371,1.4042e-04,1.0337,972.92,67359.93
2306,train,4.6569318771362305,1.4026e-04,0.9264,972.73,67373.51
2307,train,4.894579887390137,1.4009e-04,0.8274,972.75,67371.84
2308,train,4.861560344696045,1.3992e-04,0.9199,972.41,67395.34
2309,train,4.805221080780029,1.3976e-04,1.0867,973.19,67341.73
2310,train,4.845025062561035,1.3959e-04,0.9238,972.93,67359.26
2311,train,4.741802215576172,1.3943e-04,0.8488,972.01,67422.87
2312,train,4.871685981750488,1.3926e-04,0.9669,972.27,67404.85
2313,train,4.709818363189697,1.3909e-04,0.9001,972.21,67409.36
2314,train,4.80544900894165,1.3893e-04,0.8049,972.08,67418.42
2315,train,4.765491008758545,1.3876e-04,0.8003,972.15,67413.49
2316,train,4.808261871337891,1.3860e-04,0.8489,972.91,67360.97
2317,train,4.814670085906982,1.3843e-04,0.8564,972.82,67367.02
2318,train,4.646246910095215,1.3827e-04,1.0039,972.07,67418.68
2319,train,5.018228530883789,1.3810e-04,0.9602,972.49,67389.87
2320,train,4.924070835113525,1.3793e-04,0.8818,971.51,67457.90
2321,train,4.8549909591674805,1.3777e-04,0.8997,971.40,67465.76
2322,train,4.793413162231445,1.3760e-04,0.8474,973.15,67343.93
2323,train,4.644339561462402,1.3744e-04,0.9580,972.67,67377.54
2324,train,4.677382469177246,1.3727e-04,0.7862,972.31,67402.19
2325,train,4.722275257110596,1.3711e-04,0.8190,971.75,67440.88
2326,train,4.825963020324707,1.3694e-04,0.8473,972.87,67363.40
2327,train,4.7916107177734375,1.3678e-04,0.8379,971.16,67482.51
2328,train,4.804916858673096,1.3662e-04,1.0720,972.40,67395.82
2329,train,4.801504135131836,1.3645e-04,0.9482,972.34,67400.58
2330,train,4.792611122131348,1.3629e-04,0.8636,973.65,67309.54
2331,train,4.711537837982178,1.3612e-04,0.9467,973.53,67317.62
2332,train,4.71556282043457,1.3596e-04,0.8871,972.95,67357.85
2333,train,4.888822078704834,1.3579e-04,0.9156,972.11,67416.45
2334,train,4.801668643951416,1.3563e-04,0.9020,971.99,67424.24
2335,train,4.715667724609375,1.3547e-04,0.8444,972.39,67397.13
2336,train,4.663282871246338,1.3530e-04,0.8639,973.32,67332.74
2337,train,4.697356224060059,1.3514e-04,0.8342,972.81,67367.40
2338,train,4.687354564666748,1.3497e-04,0.8219,972.77,67370.17
2339,train,4.819995403289795,1.3481e-04,0.9515,972.62,67380.92
2340,train,4.671002388000488,1.3465e-04,0.7806,971.84,67434.73
2341,train,4.807231426239014,1.3448e-04,0.9014,971.67,67446.49
2342,train,4.894665241241455,1.3432e-04,1.0486,972.20,67410.33
2343,train,4.714874267578125,1.3416e-04,0.8738,973.71,67305.31
2344,train,4.761402130126953,1.3399e-04,0.9698,972.77,67370.75
2345,train,4.922854423522949,1.3383e-04,0.8607,973.69,67307.09
2346,train,4.785575866699219,1.3367e-04,0.8648,972.96,67357.66
2347,train,4.714156627655029,1.3351e-04,0.9831,973.43,67324.79
2348,train,4.796768665313721,1.3334e-04,0.8091,972.71,67374.88
2349,train,4.672054767608643,1.3318e-04,0.7700,972.64,67379.60
2350,train,4.897111892700195,1.3302e-04,0.9138,971.90,67430.48
2351,train,4.758764743804932,1.3286e-04,0.8193,972.38,67397.79
2352,train,4.774282455444336,1.3269e-04,0.8144,973.53,67317.92
2353,train,4.6866536140441895,1.3253e-04,0.9640,972.01,67423.21
2354,train,4.716062068939209,1.3237e-04,0.9146,972.59,67382.82
2355,train,4.809759616851807,1.3221e-04,0.9488,972.69,67375.90
2356,train,4.944445610046387,1.3204e-04,0.8408,971.09,67487.21
2357,train,4.953761100769043,1.3188e-04,0.9751,973.03,67352.84
2358,train,4.892313480377197,1.3172e-04,0.9905,972.15,67413.36
2359,train,4.737462043762207,1.3156e-04,0.9590,973.77,67301.32
2360,train,4.866815090179443,1.3140e-04,0.8497,973.05,67351.35
2361,train,4.747652530670166,1.3124e-04,0.9802,972.36,67399.16
2362,train,4.706650733947754,1.3107e-04,0.8032,972.42,67394.55
2363,train,4.831481456756592,1.3091e-04,0.9076,972.89,67362.03
2364,train,4.753324031829834,1.3075e-04,1.3735,972.26,67406.00
2365,train,4.771074295043945,1.3059e-04,0.8595,971.43,67463.26
2366,train,4.76900577545166,1.3043e-04,0.9234,972.43,67393.96
2367,train,4.830699443817139,1.3027e-04,0.8103,972.82,67367.33
2368,train,4.755328178405762,1.3011e-04,0.7797,972.76,67371.21
2369,train,4.86807107925415,1.2995e-04,0.8192,972.50,67389.11
2370,train,4.793607711791992,1.2979e-04,0.9271,970.96,67495.84
2371,train,4.744128227233887,1.2963e-04,0.8850,972.07,67419.31
2372,train,4.751716136932373,1.2946e-04,0.8329,971.70,67444.97
2373,train,4.847553253173828,1.2930e-04,0.7826,972.71,67374.45
2374,train,4.7657060623168945,1.2914e-04,0.8712,973.82,67297.53
2375,train,4.819424629211426,1.2898e-04,0.7430,972.58,67383.78
2376,train,4.720623016357422,1.2882e-04,0.8073,973.80,67299.18
2377,train,4.672398567199707,1.2866e-04,0.7407,971.72,67443.18
2378,train,4.76892614364624,1.2850e-04,0.8379,971.97,67426.03
2379,train,4.696528434753418,1.2834e-04,0.9853,972.87,67363.43
2380,train,4.79432487487793,1.2818e-04,0.7393,972.14,67413.99
2381,train,4.740533828735352,1.2802e-04,1.1748,973.02,67353.10
2382,train,4.865222454071045,1.2786e-04,0.9596,972.55,67385.79
2383,train,4.9348344802856445,1.2771e-04,0.8745,972.95,67358.22
2384,train,4.765194892883301,1.2755e-04,0.7608,972.55,67385.58
2385,train,4.760543346405029,1.2739e-04,0.7424,972.06,67419.84
2386,train,4.804033279418945,1.2723e-04,0.8583,972.55,67385.50
2387,train,4.787739276885986,1.2707e-04,0.8259,973.20,67340.91
2388,train,4.829858303070068,1.2691e-04,0.8259,973.59,67313.96
2389,train,4.7379631996154785,1.2675e-04,1.0451,971.46,67461.06
2390,train,4.723880290985107,1.2659e-04,0.8376,973.37,67329.05
2391,train,4.8491411209106445,1.2643e-04,1.1800,972.68,67376.79
2392,train,4.811977386474609,1.2627e-04,0.8385,973.80,67299.16
2393,train,4.645251274108887,1.2612e-04,0.8983,973.29,67334.47
2394,train,4.682821750640869,1.2596e-04,0.8585,972.22,67408.52
2395,train,4.714904308319092,1.2580e-04,0.8511,972.87,67363.86
2396,train,4.685526371002197,1.2564e-04,0.8680,972.21,67409.38
2397,train,4.787775993347168,1.2548e-04,0.8213,971.84,67434.78
2398,train,4.733859539031982,1.2533e-04,0.7894,971.83,67435.55
2399,train,4.852673053741455,1.2517e-04,0.9743,971.23,67477.57
2400,train,4.824559211730957,1.2501e-04,0.8855,972.46,67391.66
2401,train,4.612058162689209,1.2485e-04,0.8772,971.64,67449.09
2402,train,4.708410739898682,1.2470e-04,1.0399,971.71,67443.89
2403,train,4.742444038391113,1.2454e-04,1.0041,971.80,67437.62
2404,train,4.776891708374023,1.2438e-04,0.9413,972.09,67417.96
2405,train,4.797863483428955,1.2422e-04,0.8324,972.44,67393.63
2406,train,4.8100810050964355,1.2407e-04,0.8364,971.96,67426.59
2407,train,5.546743869781494,1.2391e-04,2.1235,972.05,67420.54
2408,train,4.729623794555664,1.2375e-04,1.0719,970.95,67496.64
2409,train,4.7530083656311035,1.2360e-04,1.0419,971.63,67449.85
2410,train,4.639230728149414,1.2344e-04,0.9654,972.75,67371.79
2411,train,4.755074977874756,1.2328e-04,0.8888,971.40,67465.18
2412,train,4.772967338562012,1.2313e-04,1.0497,972.67,67377.22
2413,train,4.638428688049316,1.2297e-04,0.9531,972.92,67359.82
2414,train,4.645506381988525,1.2281e-04,0.8497,974.59,67244.44
2415,train,4.727534294128418,1.2266e-04,0.9412,971.72,67443.40
2416,train,4.6667022705078125,1.2250e-04,0.9468,971.44,67462.56
2417,train,4.690944671630859,1.2234e-04,0.7689,972.36,67398.67
2418,train,4.798666000366211,1.2219e-04,0.8367,973.04,67352.05
2419,train,4.822143077850342,1.2203e-04,0.9511,972.41,67395.21
2420,train,4.7192254066467285,1.2188e-04,0.8467,972.33,67401.24
2421,train,4.560978889465332,1.2172e-04,0.9742,972.04,67421.18
2422,train,4.754054069519043,1.2157e-04,0.9599,971.25,67476.16
2423,train,4.748452663421631,1.2141e-04,0.7591,971.22,67477.78
2424,train,4.886776924133301,1.2126e-04,0.8209,974.78,67231.69
2425,train,4.791905879974365,1.2110e-04,0.8839,972.09,67417.84
2426,train,4.642249584197998,1.2094e-04,0.8316,972.09,67417.58
2427,train,4.6407952308654785,1.2079e-04,0.7535,972.12,67415.54
2428,train,4.669974327087402,1.2064e-04,0.8056,972.55,67385.76
2429,train,4.735900402069092,1.2048e-04,0.7410,971.73,67442.70
2430,train,4.710562705993652,1.2033e-04,0.7643,972.31,67402.48
2431,train,4.821495056152344,1.2017e-04,0.8360,973.00,67354.26
2432,train,4.633241653442383,1.2002e-04,0.7203,973.56,67316.05
2433,train,4.755380630493164,1.1986e-04,0.8788,972.49,67389.78
2434,train,4.797758102416992,1.1971e-04,0.8048,971.40,67465.48
2435,train,4.701431751251221,1.1955e-04,1.0030,972.76,67371.24
2436,train,4.477597713470459,1.1940e-04,1.4536,972.13,67414.93
2437,train,4.6526780128479,1.1925e-04,0.8931,971.73,67442.78
2438,train,4.623082637786865,1.1909e-04,0.8296,970.72,67512.97
2439,train,4.675821304321289,1.1894e-04,0.7820,973.25,67337.59
2440,train,4.6886305809021,1.1879e-04,0.8378,973.71,67305.65
2441,train,4.820767402648926,1.1863e-04,0.8615,971.01,67492.75
2442,train,4.745077133178711,1.1848e-04,0.7869,972.64,67379.60
2443,train,4.687417030334473,1.1833e-04,0.7781,971.47,67460.66
2444,train,4.666196823120117,1.1817e-04,0.7854,971.26,67475.23
2445,train,4.698383331298828,1.1802e-04,0.8151,971.87,67432.56
2446,train,4.7144999504089355,1.1787e-04,0.8529,972.77,67370.52
2447,train,4.582231044769287,1.1771e-04,1.0333,972.03,67421.88
2448,train,4.590498924255371,1.1756e-04,0.7558,971.28,67473.99
2449,train,4.655830383300781,1.1741e-04,0.7803,971.74,67441.92
